SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0003164	http://purl.obolibrary.org/obo/CL_1000488	0.894
http://purl.obolibrary.org/obo/BTO_0004632	http://purl.obolibrary.org/obo/CL_0002188	0.906
http://purl.obolibrary.org/obo/BTO_0000867	http://purl.obolibrary.org/obo/UBERON_0001667	0.933
http://purl.obolibrary.org/obo/BTO_0003257	http://purl.obolibrary.org/obo/UBERON_0010211	0.911
http://purl.obolibrary.org/obo/BTO_0004150	http://purl.obolibrary.org/obo/UBERON_0006073	0.819
http://purl.obolibrary.org/obo/BTO_0003786	http://purl.obolibrary.org/obo/UBERON_0002900	0.896
http://purl.obolibrary.org/obo/BTO_0003102	http://purl.obolibrary.org/obo/CL_0000598	0.943
http://purl.obolibrary.org/obo/BTO_0000143	http://purl.obolibrary.org/obo/UBERON_0002038	0.908
http://purl.obolibrary.org/obo/BTO_0003083	http://purl.obolibrary.org/obo/UBERON_0000459	0.93
http://purl.obolibrary.org/obo/BTO_0003870	http://purl.obolibrary.org/obo/UBERON_6001842	0.716
http://purl.obolibrary.org/obo/BTO_0005115	http://purl.obolibrary.org/obo/UBERON_0001837	0.834
http://purl.obolibrary.org/obo/BTO_0000490	http://purl.obolibrary.org/obo/UBERON_0007615	0.929
http://purl.obolibrary.org/obo/BTO_0004592	http://purl.obolibrary.org/obo/UBERON_0012352	0.728
http://purl.obolibrary.org/obo/BTO_0001027	http://purl.obolibrary.org/obo/UBERON_0001021	0.653
http://purl.obolibrary.org/obo/BTO_0000564	http://purl.obolibrary.org/obo/UBERON_0002086	0.81
http://purl.obolibrary.org/obo/BTO_0002515	http://purl.obolibrary.org/obo/GO_0005938	0.804
http://purl.obolibrary.org/obo/BTO_0001396	http://purl.obolibrary.org/obo/UBERON_0012644	0.66
http://purl.obolibrary.org/obo/BTO_0004578	http://purl.obolibrary.org/obo/CL_0000359	0.851
