SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_792	http://purl.obolibrary.org/obo/mesh_C096828	0.592
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_306	http://purl.obolibrary.org/obo/mesh_C067464	0.491
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_190	http://purl.obolibrary.org/obo/mesh_C059048	0.46
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_899	http://purl.obolibrary.org/obo/mesh_C534138	0.493
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_409	http://purl.obolibrary.org/obo/mesh_C526977	0.58
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_858	http://purl.obolibrary.org/obo/mesh_C001887	0.487
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_611	http://purl.obolibrary.org/obo/mesh_C081076	0.574
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_162	http://purl.obolibrary.org/obo/mesh_C554365	0.578
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_75	http://purl.obolibrary.org/obo/mesh_C549211	0.536
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_49	http://purl.obolibrary.org/obo/mesh_C058852	0.654
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_758	http://purl.obolibrary.org/obo/mesh_C102509	0.465
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_323	http://purl.obolibrary.org/obo/mesh_C048848	0.536
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#withdrawn_group	http://purl.obolibrary.org/obo/mesh_C000345	0.524
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_14	http://purl.obolibrary.org/obo/mesh_C000717292	0.705
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_741	http://purl.obolibrary.org/obo/mesh_C069054	0.455
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_377	http://purl.obolibrary.org/obo/mesh_C400461	0.608
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#endogenous_retrovirus	http://purl.obolibrary.org/obo/mesh_D020077	0.76
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_174	http://purl.obolibrary.org/obo/mesh_C014687	0.646
